campus_id,meter_id,timestamp,consumption,demand_kW,demand_kVA
1,999,2025-02-10 10:00:00,87.543,78.79,83.17
1,999,2025-02-10 11:00:00,93.418,84.08,88.75
1,999,2025-02-10 12:00:00,112.789,101.51,107.15
1,999,2025-02-10 13:00:00,109.289,98.36,103.82
1,999,2025-02-10 14:00:00,107.055,96.35,101.7
1,999,2025-02-10 15:00:00,100.649,90.58,95.62
1,999,2025-02-10 16:00:00,88.97200000000001,80.07,84.52
1,999,2025-02-10 17:00:00,102.679,92.41,97.55
1,999,2025-02-10 18:00:00,110.52700000000002,99.47,105.0
1,999,2025-02-10 19:00:00,30.806,27.73,29.27
1,999,2025-02-10 20:00:00,31.273999999999997,28.15,29.71
1,999,2025-02-10 21:00:00,30.422,27.38,28.9
1,999,2025-02-10 22:00:00,32.326,29.09,30.71
1,999,2025-02-10 23:00:00,33.774,30.4,32.09
1,999,2025-02-11 00:00:00,34.66,31.19,32.93
1,999,2025-02-11 01:00:00,32.46,29.21,30.84
1,999,2025-02-11 02:00:00,28.375,25.54,26.96
1,999,2025-02-11 03:00:00,26.972,24.27,25.62
1,999,2025-02-11 04:00:00,30.895000000000003,27.81,29.35
1,999,2025-02-11 05:00:00,29.744999999999997,26.77,28.26
1,999,2025-02-11 06:00:00,28.034,25.23,26.63
1,999,2025-02-11 07:00:00,30.535,27.48,29.01
1,999,2025-02-11 08:00:00,101.491,91.34,96.42
1,999,2025-02-11 09:00:00,98.759,88.88,93.82
1,999,2025-02-11 10:00:00,93.47800000000001,84.13,88.8
1,999,2025-02-11 11:00:00,97.488,87.74,92.61
1,999,2025-02-11 12:00:00,93.61500000000001,84.25,88.93
1,999,2025-02-11 13:00:00,107.334,96.6,101.97
1,999,2025-02-11 14:00:00,105.297,94.77,100.03
1,999,2025-02-11 15:00:00,105.021,94.52,99.77
1,999,2025-02-11 16:00:00,94.199,84.78,89.49
1,999,2025-02-11 17:00:00,108.277,97.45,102.86
1,999,2025-02-11 18:00:00,107.014,96.31,101.66
1,999,2025-02-11 19:00:00,30.244,27.22,28.73
1,999,2025-02-11 20:00:00,28.212,25.39,26.8
1,999,2025-02-11 21:00:00,30.622999999999998,27.56,29.09
1,999,2025-02-11 22:00:00,29.387,26.45,27.92
1,999,2025-02-11 23:00:00,29.78,26.8,28.29
1,999,2025-02-12 00:00:00,31.94,28.75,30.34
1,999,2025-02-12 01:00:00,28.25,25.42,26.84
1,999,2025-02-12 02:00:00,30.973999999999997,27.88,29.43
1,999,2025-02-12 03:00:00,30.56,27.5,29.03
1,999,2025-02-12 04:00:00,30.688000000000002,27.62,29.15
1,999,2025-02-12 05:00:00,34.023,30.62,32.32
1,999,2025-02-12 06:00:00,32.198,28.98,30.59
1,999,2025-02-12 07:00:00,31.081,27.97,29.53
1,999,2025-02-12 08:00:00,104.437,93.99,99.22
1,999,2025-02-12 09:00:00,110.42999999999999,99.39,104.91
1,999,2025-02-12 10:00:00,89.485,80.54,85.01
1,999,2025-02-12 11:00:00,109.362,98.43,103.89
1,999,2025-02-12 12:00:00,95.854,86.27,91.06
1,999,2025-02-12 13:00:00,103.866,93.48,98.67
1,999,2025-02-12 14:00:00,93.226,83.9,88.56
1,999,2025-02-12 15:00:00,101.754,91.58,96.67
1,999,2025-02-12 16:00:00,97.479,87.73,92.61
1,999,2025-02-12 17:00:00,99.138,89.22,94.18
1,999,2025-02-12 18:00:00,99.97,89.97,94.97
1,999,2025-02-12 19:00:00,29.779,26.8,28.29
1,999,2025-02-12 20:00:00,34.001000000000005,30.6,32.3
1,999,2025-02-12 21:00:00,26.765,24.09,25.43
1,999,2025-02-12 22:00:00,31.721,28.55,30.13
1,999,2025-02-12 23:00:00,33.766,30.39,32.08
1,999,2025-02-13 00:00:00,32.64,29.38,31.01
1,999,2025-02-13 01:00:00,30.839000000000002,27.76,29.3
1,999,2025-02-13 02:00:00,27.442999999999998,24.7,26.07
1,999,2025-02-13 03:00:00,32.05,28.84,30.45
1,999,2025-02-13 04:00:00,32.911,29.62,31.27
1,999,2025-02-13 05:00:00,30.862,27.78,29.32
1,999,2025-02-13 06:00:00,32.56,29.3,30.93
1,999,2025-02-13 07:00:00,26.564,23.91,25.24
1,999,2025-02-13 08:00:00,106.167,95.55,100.86
1,999,2025-02-13 09:00:00,86.706,78.04,82.37
1,999,2025-02-13 10:00:00,92.995,83.7,88.35
1,999,2025-02-13 11:00:00,96.889,87.2,92.04
1,999,2025-02-13 12:00:00,101.53,91.38,96.45
1,999,2025-02-13 13:00:00,89.763,80.79,85.27
1,999,2025-02-13 14:00:00,97.895,88.11,93.0
1,999,2025-02-13 15:00:00,99.95,89.96,94.95
1,999,2025-02-13 16:00:00,97.00399999999999,87.3,92.15
1,999,2025-02-13 17:00:00,109.43,98.49,103.96
1,999,2025-02-13 18:00:00,107.758,96.98,102.37
1,999,2025-02-13 19:00:00,26.482,23.83,25.16
1,999,2025-02-13 20:00:00,27.892,25.1,26.5
1,999,2025-02-13 21:00:00,28.188000000000002,25.37,26.78
1,999,2025-02-13 22:00:00,32.87,29.58,31.23
1,999,2025-02-13 23:00:00,32.086,28.88,30.48
1,999,2025-02-14 00:00:00,30.736,27.66,29.2
1,999,2025-02-14 01:00:00,25.988,23.39,24.69
1,999,2025-02-14 02:00:00,30.136000000000003,27.12,28.63
1,999,2025-02-14 03:00:00,31.532000000000004,28.38,29.96
1,999,2025-02-14 04:00:00,28.130000000000003,25.32,26.72
1,999,2025-02-14 05:00:00,30.049,27.04,28.55
1,999,2025-02-14 06:00:00,28.373,25.54,26.95
1,999,2025-02-14 07:00:00,29.66,26.69,28.18
1,999,2025-02-14 08:00:00,93.686,84.32,89.0
1,999,2025-02-14 09:00:00,103.58600000000001,93.23,98.41
1,999,2025-02-14 10:00:00,96.219,86.6,91.41
1,999,2025-02-14 11:00:00,104.691,94.22,99.46
1,999,2025-02-14 12:00:00,107.82900000000001,97.05,102.44
1,999,2025-02-14 13:00:00,108.701,97.83,103.27
1,999,2025-02-14 14:00:00,98.273,88.45,93.36
1,999,2025-02-14 15:00:00,109.147,98.23,103.69
1,999,2025-02-14 16:00:00,109.508,98.56,104.03
1,999,2025-02-14 17:00:00,92.064,82.86,87.46
1,999,2025-02-14 18:00:00,102.25399999999999,92.03,97.14
1,999,2025-02-14 19:00:00,32.482,29.23,30.86
1,999,2025-02-14 20:00:00,29.271,26.34,27.81
1,999,2025-02-14 21:00:00,29.823999999999998,26.84,28.33
1,999,2025-02-14 22:00:00,35.05,31.54,33.3
1,999,2025-02-14 23:00:00,30.767000000000003,27.69,29.23
1,999,2025-02-15 00:00:00,28.902,26.01,27.46
1,999,2025-02-15 01:00:00,32.721000000000004,29.45,31.08
1,999,2025-02-15 02:00:00,28.662,25.8,27.23
1,999,2025-02-15 03:00:00,29.683,26.71,28.2
1,999,2025-02-15 04:00:00,31.222,28.1,29.66
1,999,2025-02-15 05:00:00,27.972,25.17,26.57
1,999,2025-02-15 06:00:00,31.272,28.14,29.71
1,999,2025-02-15 07:00:00,31.772999999999996,28.6,30.18
1,999,2025-02-15 08:00:00,112.90100000000001,101.61,107.26
1,999,2025-02-15 09:00:00,99.27,89.34,94.31
1,999,2025-02-15 10:00:00,102.592,92.33,97.46
1,999,2025-02-15 11:00:00,95.48400000000001,85.94,90.71
1,999,2025-02-15 12:00:00,103.281,92.95,98.12
1,999,2025-02-15 13:00:00,105.765,95.19,100.48
1,999,2025-02-15 14:00:00,101.402,91.26,96.33
1,999,2025-02-15 15:00:00,95.596,86.04,90.82
1,999,2025-02-15 16:00:00,95.26299999999999,85.74,90.5
1,999,2025-02-15 17:00:00,108.668,97.8,103.23
1,999,2025-02-15 18:00:00,98.23400000000001,88.41,93.32
1,999,2025-02-15 19:00:00,32.244,29.02,30.63
1,999,2025-02-15 20:00:00,29.876,26.89,28.38
1,999,2025-02-15 21:00:00,34.894,31.4,33.15
1,999,2025-02-15 22:00:00,32.133,28.92,30.53
1,999,2025-02-15 23:00:00,31.128999999999998,28.02,29.57
1,999,2025-02-16 00:00:00,32.41,29.17,30.79
1,999,2025-02-16 01:00:00,31.527,28.37,29.95
1,999,2025-02-16 02:00:00,31.512,28.36,29.94
1,999,2025-02-16 03:00:00,30.375,27.34,28.86
1,999,2025-02-16 04:00:00,30.229,27.21,28.72
1,999,2025-02-16 05:00:00,32.425,29.18,30.8
1,999,2025-02-16 06:00:00,29.335,26.4,27.87
1,999,2025-02-16 07:00:00,28.487000000000002,25.64,27.06
1,999,2025-02-16 08:00:00,91.25,82.12,86.69
1,999,2025-02-16 09:00:00,95.546,85.99,90.77
1,999,2025-02-16 10:00:00,114.27799999999999,102.85,108.56
1,999,2025-02-16 11:00:00,108.39099999999999,97.55,102.97
1,999,2025-02-16 12:00:00,105.42099999999999,94.88,100.15
1,999,2025-02-16 13:00:00,104.576,94.12,99.35
1,999,2025-02-16 14:00:00,108.363,97.53,102.94
1,999,2025-02-16 15:00:00,102.036,91.83,96.93
1,999,2025-02-16 16:00:00,112.07900000000001,100.87,106.48
1,999,2025-02-16 17:00:00,101.423,91.28,96.35
1,999,2025-02-16 18:00:00,97.494,87.74,92.62
1,999,2025-02-16 19:00:00,28.326,25.49,26.91
1,999,2025-02-16 20:00:00,30.878,27.79,29.33
1,999,2025-02-16 21:00:00,31.747,28.57,30.16
1,999,2025-02-16 22:00:00,32.972,29.67,31.32
1,999,2025-02-16 23:00:00,31.592,28.43,30.01
1,999,2025-02-17 00:00:00,32.298,29.07,30.68
1,999,2025-02-17 01:00:00,33.505,30.15,31.83
1,999,2025-02-17 02:00:00,32.001,28.8,30.4
1,999,2025-02-17 03:00:00,32.065,28.86,30.46
1,999,2025-02-17 04:00:00,30.092,27.08,28.59
1,999,2025-02-17 05:00:00,28.192999999999998,25.37,26.78
1,999,2025-02-17 06:00:00,31.719,28.55,30.13
1,999,2025-02-17 07:00:00,32.7,29.43,31.06
1,999,2025-02-17 08:00:00,105.774,95.2,100.49
1,999,2025-02-17 09:00:00,97.405,87.66,92.53
1,999,2025-02-17 10:00:00,104.196,93.78,98.99
1,999,2025-02-17 11:00:00,104.86699999999999,94.38,99.62
1,999,2025-02-17 12:00:00,100.952,90.86,95.9
1,999,2025-02-17 13:00:00,100.324,90.29,95.31
1,999,2025-02-17 14:00:00,110.67,99.6,105.14
1,999,2025-02-17 15:00:00,110.26400000000001,99.24,104.75
1,999,2025-02-17 16:00:00,100.722,90.65,95.69
1,999,2025-02-17 17:00:00,97.892,88.1,93.0
1,999,2025-02-17 18:00:00,101.602,91.44,96.52
1,999,2025-02-17 19:00:00,28.25,25.42,26.84
1,999,2025-02-17 20:00:00,28.424999999999997,25.58,27.0
1,999,2025-02-17 21:00:00,31.9,28.71,30.3
1,999,2025-02-17 22:00:00,29.391000000000002,26.45,27.92
1,999,2025-02-17 23:00:00,33.094,29.78,31.44
1,999,2025-02-18 00:00:00,28.412999999999997,25.57,26.99
1,999,2025-02-18 01:00:00,30.766,27.69,29.23
1,999,2025-02-18 02:00:00,29.222,26.3,27.76
1,999,2025-02-18 03:00:00,31.436,28.29,29.86
1,999,2025-02-18 04:00:00,28.682000000000002,25.81,27.25
1,999,2025-02-18 05:00:00,29.682000000000002,26.71,28.2
1,999,2025-02-18 06:00:00,28.425,25.58,27.0
1,999,2025-02-18 07:00:00,32.177,28.96,30.57
1,999,2025-02-18 08:00:00,106.776,96.1,101.44
1,999,2025-02-18 09:00:00,115.65899999999999,104.09,109.88
1,999,2025-02-18 10:00:00,90.907,81.82,86.36
1,999,2025-02-18 11:00:00,97.35499999999999,87.62,92.49
1,999,2025-02-18 12:00:00,105.189,94.67,99.93
1,999,2025-02-18 13:00:00,105.917,95.33,100.62
1,999,2025-02-18 14:00:00,103.217,92.9,98.06
1,999,2025-02-18 15:00:00,103.656,93.29,98.47
1,999,2025-02-18 16:00:00,94.083,84.67,89.38
1,999,2025-02-18 17:00:00,97.173,87.46,92.31
1,999,2025-02-18 18:00:00,100.981,90.88,95.93
1,999,2025-02-18 19:00:00,27.394,24.65,26.02
1,999,2025-02-18 20:00:00,30.244,27.22,28.73
1,999,2025-02-18 21:00:00,32.069,28.86,30.47
1,999,2025-02-18 22:00:00,29.692,26.72,28.21
1,999,2025-02-18 23:00:00,30.484,27.44,28.96
1,999,2025-02-19 00:00:00,26.643,23.98,25.31
1,999,2025-02-19 01:00:00,31.496,28.35,29.92
1,999,2025-02-19 02:00:00,29.03,26.13,27.58
1,999,2025-02-19 03:00:00,29.805,26.82,28.31
1,999,2025-02-19 04:00:00,31.320999999999998,28.19,29.75
1,999,2025-02-19 05:00:00,32.976,29.68,31.33
1,999,2025-02-19 06:00:00,29.08,26.17,27.63
1,999,2025-02-19 07:00:00,32.01,28.81,30.41
1,999,2025-02-19 08:00:00,102.007,91.81,96.91
1,999,2025-02-19 09:00:00,102.65100000000001,92.39,97.52
1,999,2025-02-19 10:00:00,92.479,83.23,87.86
1,999,2025-02-19 11:00:00,102.738,92.46,97.6
1,999,2025-02-19 12:00:00,101.995,91.8,96.9
1,999,2025-02-19 13:00:00,102.357,92.12,97.24
1,999,2025-02-19 14:00:00,104.167,93.75,98.96
1,999,2025-02-19 15:00:00,97.771,87.99,92.88
1,999,2025-02-19 16:00:00,100.244,90.22,95.23
1,999,2025-02-19 17:00:00,89.602,80.64,85.12
1,999,2025-02-19 18:00:00,86.939,78.25,82.59
1,999,2025-02-19 19:00:00,31.953,28.76,30.36
1,999,2025-02-19 20:00:00,30.999000000000002,27.9,29.45
1,999,2025-02-19 21:00:00,32.237,29.01,30.63
1,999,2025-02-19 22:00:00,33.897,30.51,32.2
1,999,2025-02-19 23:00:00,32.013999999999996,28.81,30.41
1,999,2025-02-20 00:00:00,33.193,29.87,31.53
1,999,2025-02-20 01:00:00,31.122999999999998,28.01,29.57
1,999,2025-02-20 02:00:00,31.512,28.36,29.94
1,999,2025-02-20 03:00:00,30.997999999999998,27.9,29.45
1,999,2025-02-20 04:00:00,28.909,26.02,27.46
1,999,2025-02-20 05:00:00,29.784999999999997,26.81,28.3
1,999,2025-02-20 06:00:00,29.163,26.25,27.7
1,999,2025-02-20 07:00:00,27.579,24.82,26.2
1,999,2025-02-20 08:00:00,105.091,94.58,99.84
1,999,2025-02-20 09:00:00,105.987,95.39,100.69
1,999,2025-02-20 10:00:00,94.563,85.11,89.83
1,999,2025-02-20 11:00:00,107.017,96.32,101.67
1,999,2025-02-20 12:00:00,102.907,92.62,97.76
1,999,2025-02-20 13:00:00,96.014,86.41,91.21
1,999,2025-02-20 14:00:00,96.51400000000001,86.86,91.69
1,999,2025-02-20 15:00:00,103.13900000000001,92.83,97.98
1,999,2025-02-20 16:00:00,116.842,105.16,111.0
1,999,2025-02-20 17:00:00,108.46600000000001,97.62,103.04
1,999,2025-02-20 18:00:00,111.397,100.26,105.83
1,999,2025-02-20 19:00:00,26.988,24.29,25.64
1,999,2025-02-20 20:00:00,32.45,29.2,30.83
1,999,2025-02-20 21:00:00,32.0,28.8,30.4
1,999,2025-02-20 22:00:00,33.101,29.79,31.45
1,999,2025-02-20 23:00:00,33.065,29.76,31.41
1,999,2025-02-21 00:00:00,34.352,30.92,32.63
1,999,2025-02-21 01:00:00,29.425,26.48,27.95
1,999,2025-02-21 02:00:00,29.455,26.51,27.98
1,999,2025-02-21 03:00:00,29.173000000000002,26.26,27.71
1,999,2025-02-21 04:00:00,28.464,25.62,27.04
1,999,2025-02-21 05:00:00,31.276,28.15,29.71
1,999,2025-02-21 06:00:00,33.379999999999995,30.04,31.71
1,999,2025-02-21 07:00:00,32.97,29.67,31.32
1,999,2025-02-21 08:00:00,102.637,92.37,97.51
1,999,2025-02-21 09:00:00,92.476,83.23,87.85
1,999,2025-02-21 10:00:00,92.366,83.13,87.75
1,999,2025-02-21 11:00:00,97.508,87.76,92.63
1,999,2025-02-21 12:00:00,94.642,85.18,89.91
1,999,2025-02-21 13:00:00,98.85,88.96,93.91
1,999,2025-02-21 14:00:00,106.957,96.26,101.61
1,999,2025-02-21 15:00:00,104.85,94.36,99.61
1,999,2025-02-21 16:00:00,112.429,101.19,106.81
1,999,2025-02-21 17:00:00,100.931,90.84,95.88
1,999,2025-02-21 18:00:00,99.595,89.64,94.62
1,999,2025-02-21 19:00:00,28.758,25.88,27.32
1,999,2025-02-21 20:00:00,29.741,26.77,28.25
1,999,2025-02-21 21:00:00,30.742,27.67,29.2
1,999,2025-02-21 22:00:00,31.462000000000003,28.32,29.89
1,999,2025-02-21 23:00:00,35.079,31.57,33.33
1,999,2025-02-22 00:00:00,33.759,30.38,32.07
1,999,2025-02-22 01:00:00,29.931,26.94,28.43
1,999,2025-02-22 02:00:00,28.281,25.45,26.87
1,999,2025-02-22 03:00:00,30.912,27.82,29.37
1,999,2025-02-22 04:00:00,32.873,29.59,31.23
1,999,2025-02-22 05:00:00,30.168,27.15,28.66
1,999,2025-02-22 06:00:00,28.375,25.54,26.96
1,999,2025-02-22 07:00:00,29.369999999999997,26.43,27.9
1,999,2025-02-22 08:00:00,104.102,93.69,98.9
1,999,2025-02-22 09:00:00,111.40299999999999,100.26,105.83
1,999,2025-02-22 10:00:00,103.783,93.4,98.59
1,999,2025-02-22 11:00:00,105.336,94.8,100.07
1,999,2025-02-22 12:00:00,93.86099999999999,84.47,89.17
1,999,2025-02-22 13:00:00,93.48400000000001,84.14,88.81
1,999,2025-02-22 14:00:00,103.446,93.1,98.27
1,999,2025-02-22 15:00:00,93.694,84.32,89.01
1,999,2025-02-22 16:00:00,102.674,92.41,97.54
1,999,2025-02-22 17:00:00,105.509,94.96,100.23
1,999,2025-02-22 18:00:00,103.82300000000001,93.44,98.63
1,999,2025-02-22 19:00:00,28.639,25.78,27.21
1,999,2025-02-22 20:00:00,30.391,27.35,28.87
1,999,2025-02-22 21:00:00,30.357,27.32,28.84
1,999,2025-02-22 22:00:00,31.28,28.15,29.72
1,999,2025-02-22 23:00:00,34.004,30.6,32.3
1,999,2025-02-23 00:00:00,30.806,27.73,29.27
1,999,2025-02-23 01:00:00,33.856,30.47,32.16
1,999,2025-02-23 02:00:00,27.768,24.99,26.38
1,999,2025-02-23 03:00:00,30.165999999999997,27.15,28.66
1,999,2025-02-23 04:00:00,29.729,26.76,28.24
1,999,2025-02-23 05:00:00,31.458,28.31,29.89
1,999,2025-02-23 06:00:00,32.629000000000005,29.37,31.0
1,999,2025-02-23 07:00:00,29.154,26.24,27.7
1,999,2025-02-23 08:00:00,98.93,89.04,93.98
1,999,2025-02-23 09:00:00,97.46100000000001,87.71,92.59
1,999,2025-02-23 10:00:00,105.696,95.13,100.41
1,999,2025-02-23 11:00:00,89.988,80.99,85.49
1,999,2025-02-23 12:00:00,106.723,96.05,101.39
1,999,2025-02-23 13:00:00,114.818,103.34,109.08
1,999,2025-02-23 14:00:00,99.188,89.27,94.23
1,999,2025-02-23 15:00:00,111.674,100.51,106.09
1,999,2025-02-23 16:00:00,105.334,94.8,100.07
1,999,2025-02-23 17:00:00,106.133,95.52,100.83
1,999,2025-02-23 18:00:00,104.548,94.09,99.32
1,999,2025-02-23 19:00:00,32.224000000000004,29.0,30.61
1,999,2025-02-23 20:00:00,29.262,26.34,27.8
1,999,2025-02-23 21:00:00,30.163000000000004,27.15,28.65
1,999,2025-02-23 22:00:00,34.043,30.64,32.34
1,999,2025-02-23 23:00:00,32.97,29.67,31.32
1,999,2025-02-24 00:00:00,31.812,28.63,30.22
1,999,2025-02-24 01:00:00,28.922,26.03,27.48
1,999,2025-02-24 02:00:00,31.188,28.07,29.63
1,999,2025-02-24 03:00:00,29.933,26.94,28.44
1,999,2025-02-24 04:00:00,33.476,30.13,31.8
1,999,2025-02-24 05:00:00,30.809,27.73,29.27
1,999,2025-02-24 06:00:00,31.186,28.07,29.63
1,999,2025-02-24 07:00:00,32.445,29.2,30.82
1,999,2025-02-24 08:00:00,98.165,88.35,93.26
1,999,2025-02-24 09:00:00,96.90299999999999,87.21,92.06
1,999,2025-02-24 10:00:00,110.02,99.02,104.52
1,999,2025-02-24 11:00:00,114.137,102.72,108.43
1,999,2025-02-24 12:00:00,96.822,87.14,91.98
1,999,2025-02-24 13:00:00,94.82,85.34,90.08
1,999,2025-02-24 14:00:00,108.006,97.21,102.61
1,999,2025-02-24 15:00:00,96.354,86.72,91.54
1,999,2025-02-24 16:00:00,94.30600000000001,84.88,89.59
1,999,2025-02-24 17:00:00,103.479,93.13,98.31
1,999,2025-02-24 18:00:00,106.136,95.52,100.83
1,999,2025-02-24 19:00:00,29.421,26.48,27.95
1,999,2025-02-24 20:00:00,32.247,29.02,30.63
1,999,2025-02-24 21:00:00,30.389,27.35,28.87
1,999,2025-02-24 22:00:00,29.958,26.96,28.46
1,999,2025-02-24 23:00:00,30.292,27.26,28.78
1,999,2025-02-25 00:00:00,33.046,29.74,31.39
1,999,2025-02-25 01:00:00,27.893,25.1,26.5
1,999,2025-02-25 02:00:00,30.990000000000002,27.89,29.44
1,999,2025-02-25 03:00:00,28.49,25.64,27.07
1,999,2025-02-25 04:00:00,32.268,29.04,30.65
1,999,2025-02-25 05:00:00,31.529,28.38,29.95
1,999,2025-02-25 06:00:00,33.897,30.51,32.2
1,999,2025-02-25 07:00:00,31.884,28.7,30.29
1,999,2025-02-25 08:00:00,94.953,85.46,90.21
1,999,2025-02-25 09:00:00,93.923,84.53,89.23
1,999,2025-02-25 10:00:00,99.774,89.8,94.79
1,999,2025-02-25 11:00:00,114.39500000000001,102.96,108.68
1,999,2025-02-25 12:00:00,102.98599999999999,92.69,97.84
1,999,2025-02-25 13:00:00,102.789,92.51,97.65
1,999,2025-02-25 14:00:00,104.572,94.11,99.34
1,999,2025-02-25 15:00:00,107.306,96.58,101.94
1,999,2025-02-25 16:00:00,99.759,89.78,94.77
1,999,2025-02-25 17:00:00,116.26400000000001,104.64,110.45
1,999,2025-02-25 18:00:00,108.455,97.61,103.03
1,999,2025-02-25 19:00:00,29.183,26.26,27.72
1,999,2025-02-25 20:00:00,33.555,30.2,31.88
1,999,2025-02-25 21:00:00,30.547,27.49,29.02
1,999,2025-02-25 22:00:00,31.475,28.33,29.9
1,999,2025-02-25 23:00:00,31.168,28.05,29.61
1,999,2025-02-26 00:00:00,28.259,25.43,26.85
1,999,2025-02-26 01:00:00,30.500999999999998,27.45,28.98
1,999,2025-02-26 02:00:00,30.064,27.06,28.56
1,999,2025-02-26 03:00:00,26.689,24.02,25.35
1,999,2025-02-26 04:00:00,30.67,27.6,29.14
1,999,2025-02-26 05:00:00,27.959,25.16,26.56
1,999,2025-02-26 06:00:00,29.323,26.39,27.86
1,999,2025-02-26 07:00:00,32.289,29.06,30.67
1,999,2025-02-26 08:00:00,109.233,98.31,103.77
1,999,2025-02-26 09:00:00,95.027,85.52,90.28
1,999,2025-02-26 10:00:00,90.445,81.4,85.92
1,999,2025-02-26 11:00:00,107.886,97.1,102.49
1,999,2025-02-26 12:00:00,103.564,93.21,98.39
1,999,2025-02-26 13:00:00,92.429,83.19,87.81
1,999,2025-02-26 14:00:00,95.959,86.36,91.16
1,999,2025-02-26 15:00:00,100.289,90.26,95.27
1,999,2025-02-26 16:00:00,101.893,91.7,96.8
1,999,2025-02-26 17:00:00,98.56,88.7,93.63
1,999,2025-02-26 18:00:00,107.344,96.61,101.98
1,999,2025-02-26 19:00:00,31.522,28.37,29.95
1,999,2025-02-26 20:00:00,31.899,28.71,30.3
1,999,2025-02-26 21:00:00,30.044,27.04,28.54
1,999,2025-02-26 22:00:00,31.521,28.37,29.94
1,999,2025-02-26 23:00:00,32.952,29.66,31.3
1,999,2025-02-27 00:00:00,31.826,28.64,30.23
1,999,2025-02-27 01:00:00,30.246,27.22,28.73
1,999,2025-02-27 02:00:00,30.490000000000002,27.44,28.97
1,999,2025-02-27 03:00:00,30.47,27.42,28.95
1,999,2025-02-27 04:00:00,33.622,30.26,31.94
1,999,2025-02-27 05:00:00,32.981,29.68,31.33
1,999,2025-02-27 06:00:00,33.874,30.49,32.18
1,999,2025-02-27 07:00:00,33.073,29.77,31.42
1,999,2025-02-27 08:00:00,89.80699999999999,80.83,85.32
1,999,2025-02-27 09:00:00,85.861,77.27,81.57
1,999,2025-02-27 10:00:00,108.20400000000001,97.38,102.79
1,999,2025-02-27 11:00:00,101.047,90.94,95.99
1,999,2025-02-27 12:00:00,105.373,94.84,100.1
1,999,2025-02-27 13:00:00,99.54299999999999,89.59,94.57
1,999,2025-02-27 14:00:00,110.364,99.33,104.85
1,999,2025-02-27 15:00:00,92.777,83.5,88.14
1,999,2025-02-27 16:00:00,112.45599999999999,101.21,106.83
1,999,2025-02-27 17:00:00,103.571,93.21,98.39
1,999,2025-02-27 18:00:00,95.45,85.9,90.68
1,999,2025-02-27 19:00:00,30.752000000000002,27.68,29.21
1,999,2025-02-27 20:00:00,31.081,27.97,29.53
1,999,2025-02-27 21:00:00,33.840999999999994,30.46,32.15
1,999,2025-02-27 22:00:00,30.253999999999998,27.23,28.74
1,999,2025-02-27 23:00:00,26.996,24.3,25.65
1,999,2025-02-28 00:00:00,28.397,25.56,26.98
1,999,2025-02-28 01:00:00,28.857,25.97,27.41
1,999,2025-02-28 02:00:00,27.057,24.35,25.7
1,999,2025-02-28 03:00:00,32.274,29.05,30.66
1,999,2025-02-28 04:00:00,32.414,29.17,30.79
1,999,2025-02-28 05:00:00,31.771,28.59,30.18
1,999,2025-02-28 06:00:00,28.823999999999998,25.94,27.38
1,999,2025-02-28 07:00:00,31.646,28.48,30.06
1,999,2025-02-28 08:00:00,107.876,97.09,102.48
1,999,2025-02-28 09:00:00,107.598,96.84,102.22
1,999,2025-02-28 10:00:00,100.586,90.53,95.56
1,999,2025-02-28 11:00:00,98.17699999999999,88.36,93.27
1,999,2025-02-28 12:00:00,108.925,98.03,103.48
1,999,2025-02-28 13:00:00,97.134,87.42,92.28
1,999,2025-02-28 14:00:00,103.417,93.08,98.25
1,999,2025-02-28 15:00:00,112.233,101.01,106.62
1,999,2025-02-28 16:00:00,105.36,94.82,100.09
1,999,2025-02-28 17:00:00,101.364,91.23,96.3
1,999,2025-02-28 18:00:00,97.185,87.47,92.33
1,999,2025-02-28 19:00:00,29.03,26.13,27.58
1,999,2025-02-28 20:00:00,32.775999999999996,29.5,31.14
1,999,2025-02-28 21:00:00,31.901,28.71,30.31
1,999,2025-02-28 22:00:00,32.437,29.19,30.82
1,999,2025-02-28 23:00:00,33.394999999999996,30.06,31.73
1,999,2025-03-01 00:00:00,31.603,28.44,30.02
1,999,2025-03-01 01:00:00,29.538,26.58,28.06
1,999,2025-03-01 02:00:00,31.04,27.94,29.49
1,999,2025-03-01 03:00:00,29.073999999999998,26.17,27.62
1,999,2025-03-01 04:00:00,34.078,30.67,32.37
1,999,2025-03-01 05:00:00,27.904,25.11,26.51
1,999,2025-03-01 06:00:00,33.058,29.75,31.41
1,999,2025-03-01 07:00:00,31.21,28.09,29.65
1,999,2025-03-01 08:00:00,102.34299999999999,92.11,97.23
1,999,2025-03-01 09:00:00,97.516,87.76,92.64
1,999,2025-03-01 10:00:00,103.884,93.5,98.69
1,999,2025-03-01 11:00:00,101.329,91.2,96.26
1,999,2025-03-01 12:00:00,89.95599999999999,80.96,85.46
1,999,2025-03-01 13:00:00,108.939,98.05,103.49
1,999,2025-03-01 14:00:00,102.054,91.85,96.95
1,999,2025-03-01 15:00:00,95.60900000000001,86.05,90.83
1,999,2025-03-01 16:00:00,92.17599999999999,82.96,87.57
1,999,2025-03-01 17:00:00,107.36,96.62,101.99
1,999,2025-03-01 18:00:00,110.678,99.61,105.14
1,999,2025-03-01 19:00:00,30.335,27.3,28.82
1,999,2025-03-01 20:00:00,33.229,29.91,31.57
1,999,2025-03-01 21:00:00,33.848,30.46,32.16
