timestamp,building_id,id,campus_id,consumption,voltage,current,power,power_factor
2025-01-11 02:00:00,2,2,1,2.2711,236.7,9.59,2.044,0.94
2025-01-11 03:00:00,2,2,1,1.7628,244.3,7.22,1.5865,0.96
2025-01-11 04:00:00,2,2,1,5.8676,243.6,24.09,5.2809,0.92
2025-01-11 05:00:00,2,2,1,2.3231,242.2,9.59,2.0908,0.93
2025-01-11 06:00:00,2,2,1,7.7359,241.8,31.99,6.9623,0.98
2025-01-11 07:00:00,2,2,1,3.2952,241.7,13.63,2.9657,0.95
2025-01-11 08:00:00,2,2,1,8.2371,241.1,34.16,7.4134,0.89
2025-01-11 09:00:00,2,2,1,3.8648,244.2,15.83,3.4784,0.97
2025-01-11 10:00:00,2,2,1,9.732,238.0,40.89,8.7588,0.86
2025-01-11 11:00:00,2,2,1,8.9606,240.1,37.32,8.0645,0.91
2025-01-11 12:00:00,2,2,1,2.4675,239.6,10.3,2.2208,0.96
2025-01-11 13:00:00,2,2,1,1.8484,239.5,7.72,1.6635,0.91
2025-01-11 14:00:00,2,2,1,4.9284,242.2,20.35,4.4356,0.89
2025-01-11 15:00:00,2,2,1,5.3634,241.9,22.17,4.8271,0.98
2025-01-11 16:00:00,2,2,1,5.7685,239.3,24.11,5.1916,0.94
2025-01-11 17:00:00,2,2,1,6.0661,241.1,25.16,5.4595,0.88
2025-01-11 18:00:00,2,2,1,4.1215,239.8,17.19,3.7093,0.87
2025-01-11 19:00:00,2,2,1,3.9024,236.9,16.47,3.5122,0.98
2025-01-11 20:00:00,2,2,1,4.8958,237.2,20.64,4.4062,0.97
2025-01-11 21:00:00,2,2,1,9.0512,243.1,37.23,8.1461,0.94
2025-01-11 22:00:00,2,2,1,1.4921,244.6,6.1,1.3429,0.98
2025-01-11 23:00:00,2,2,1,3.813,238.8,15.97,3.4317,0.86
2025-01-12 00:00:00,2,2,1,3.3871,238.1,14.23,3.0484,0.93
2025-01-12 01:00:00,2,2,1,3.5063,241.3,14.53,3.1557,0.88
2025-01-12 02:00:00,2,2,1,6.3034,238.1,26.47,5.6731,0.89
2025-01-12 03:00:00,2,2,1,5.1253,242.5,21.14,4.6127,0.91
2025-01-12 04:00:00,2,2,1,6.1294,239.4,25.6,5.5165,0.9
2025-01-12 05:00:00,2,2,1,5.9685,240.1,24.86,5.3716,0.94
2025-01-12 06:00:00,2,2,1,5.1933,240.7,21.58,4.6739,0.96
2025-01-12 07:00:00,2,2,1,9.554,234.6,40.72,8.5986,0.94
2025-01-12 08:00:00,2,2,1,9.0859,238.8,38.05,8.1773,0.86
2025-01-12 09:00:00,2,2,1,9.6479,239.0,40.37,8.6831,0.96
2025-01-12 10:00:00,2,2,1,6.7489,237.8,28.38,6.074,0.9
2025-01-12 11:00:00,2,2,1,8.97,242.9,36.93,8.073,0.96
2025-01-12 12:00:00,2,2,1,5.854,241.3,24.26,5.2686,0.87
2025-01-12 13:00:00,2,2,1,6.5685,241.3,27.22,5.9117,0.98
2025-01-12 14:00:00,2,2,1,2.5284,240.6,10.51,2.2755,0.91
2025-01-12 15:00:00,2,2,1,2.2382,235.9,9.49,2.0144,0.93
2025-01-12 16:00:00,2,2,1,7.1706,237.9,30.14,6.4536,0.89
2025-01-12 17:00:00,2,2,1,2.4473,240.7,10.17,2.2026,0.91
2025-01-12 18:00:00,2,2,1,7.4355,239.7,31.02,6.692,0.97
2025-01-12 19:00:00,2,2,1,9.8083,237.9,41.23,8.8275,0.96
2025-01-12 20:00:00,2,2,1,4.9099,237.0,20.72,4.4189,0.88
2025-01-12 21:00:00,2,2,1,7.8336,240.4,32.59,7.0503,0.85
2025-01-12 22:00:00,2,2,1,7.2468,239.5,30.26,6.5221,0.87
2025-01-12 23:00:00,2,2,1,3.0445,236.7,12.86,2.7401,0.92
2025-01-13 00:00:00,2,2,1,2.2919,238.4,9.61,2.0627,0.97
2025-01-13 01:00:00,2,2,1,8.6769,240.5,36.08,7.8092,0.94
2025-01-13 02:00:00,2,2,1,2.6176,237.9,11.0,2.3559,0.91
2025-01-13 03:00:00,2,2,1,9.7898,239.9,40.81,8.8108,0.95
2025-01-13 04:00:00,2,2,1,6.2669,239.8,26.13,5.6402,0.98
2025-01-13 05:00:00,2,2,1,9.2388,239.6,38.56,8.3149,0.94
2025-01-13 06:00:00,2,2,1,1.0277,237.5,4.33,0.925,0.98
2025-01-13 07:00:00,2,2,1,1.6926,239.4,7.07,1.5233,0.95
2025-01-13 08:00:00,2,2,1,9.7098,238.9,40.64,8.7388,0.99
2025-01-13 09:00:00,2,2,1,6.0201,239.1,25.18,5.4181,0.99
2025-01-13 10:00:00,2,2,1,6.5569,240.6,27.25,5.9012,0.89
2025-01-13 11:00:00,2,2,1,7.4993,239.2,31.35,6.7494,0.94
2025-01-13 12:00:00,2,2,1,4.9669,240.1,20.69,4.4702,0.97
2025-01-13 13:00:00,2,2,1,9.1295,241.2,37.85,8.2165,0.93
2025-01-13 14:00:00,2,2,1,3.8263,238.1,16.07,3.4437,0.86
2025-01-13 15:00:00,2,2,1,5.0294,239.9,20.96,4.5264,0.88
2025-01-13 16:00:00,2,2,1,8.3152,238.6,34.85,7.4837,0.85
2025-01-13 17:00:00,2,2,1,8.9915,239.8,37.5,8.0923,0.94
2025-01-13 18:00:00,2,2,1,9.1768,239.0,38.4,8.2591,0.97
2025-01-13 19:00:00,2,2,1,5.8589,241.5,24.26,5.273,0.94
2025-01-13 20:00:00,2,2,1,9.8106,237.5,41.31,8.8296,0.94
2025-01-13 21:00:00,2,2,1,7.7538,238.2,32.55,6.9784,0.94
2025-01-13 22:00:00,2,2,1,6.9648,240.0,29.02,6.2683,0.94
2025-01-13 23:00:00,2,2,1,2.7384,239.0,11.46,2.4645,0.95
2025-01-14 00:00:00,2,2,1,4.8852,239.3,20.41,4.3967,0.91
2025-01-14 01:00:00,2,2,1,7.3038,239.2,30.53,6.5734,0.86
2025-01-14 02:00:00,2,2,1,3.3258,238.9,13.92,2.9932,0.93
2025-01-14 03:00:00,2,2,1,5.6142,240.8,23.31,5.0528,0.91
2025-01-14 04:00:00,2,2,1,1.8901,238.6,7.92,1.7011,0.85
2025-01-14 05:00:00,2,2,1,9.1553,240.8,38.02,8.2397,0.89
2025-01-14 06:00:00,2,2,1,6.1774,238.7,25.88,5.5597,0.93
2025-01-14 07:00:00,2,2,1,2.9309,240.8,12.17,2.6378,0.99
2025-01-14 08:00:00,2,2,1,3.8315,242.4,15.81,3.4484,0.86
2025-01-14 09:00:00,2,2,1,9.9632,241.0,41.34,8.9669,0.87
2025-01-14 10:00:00,2,2,1,8.0261,241.4,33.25,7.2235,0.9
2025-01-14 11:00:00,2,2,1,2.2387,237.9,9.41,2.0149,0.96
2025-01-14 12:00:00,2,2,1,6.1284,236.9,25.87,5.5156,0.91
2025-01-14 13:00:00,2,2,1,5.3042,243.8,21.76,4.7737,0.85
2025-01-14 14:00:00,2,2,1,1.6484,240.2,6.86,1.4835,0.92
2025-01-14 15:00:00,2,2,1,5.7757,241.2,23.95,5.1981,0.86
2025-01-14 16:00:00,2,2,1,7.4759,237.3,31.5,6.7283,0.88
2025-01-14 17:00:00,2,2,1,6.7545,239.1,28.25,6.079,0.87
2025-01-14 18:00:00,2,2,1,3.8767,238.0,16.29,3.489,0.9
2025-01-14 19:00:00,2,2,1,1.3441,237.4,5.66,1.2097,0.93
2025-01-14 20:00:00,2,2,1,6.8843,243.6,28.26,6.1959,0.89
2025-01-14 21:00:00,2,2,1,5.4498,240.8,22.63,4.9048,0.97
2025-01-14 22:00:00,2,2,1,1.8615,238.7,7.8,1.6753,0.94
2025-01-14 23:00:00,2,2,1,1.3032,241.7,5.39,1.1729,0.89
2025-01-15 00:00:00,2,2,1,7.7482,241.2,32.12,6.9734,0.96
2025-01-15 01:00:00,2,2,1,9.4168,238.8,39.43,8.4751,0.89
2025-01-15 02:00:00,2,2,1,8.6325,244.1,35.36,7.7692,0.97
2025-01-15 03:00:00,2,2,1,8.5026,237.4,35.82,7.6524,0.87
2025-01-15 04:00:00,2,2,1,9.0818,236.8,38.35,8.1736,0.91
2025-01-15 05:00:00,2,2,1,7.7631,239.1,32.47,6.9868,0.92
2025-01-15 06:00:00,2,2,1,1.8775,242.1,7.75,1.6897,0.91
2025-01-15 07:00:00,2,2,1,3.0454,241.4,12.62,2.7408,0.93
2025-01-15 08:00:00,2,2,1,8.0214,243.0,33.01,7.2192,0.91
2025-01-15 09:00:00,2,2,1,3.8574,239.1,16.13,3.4717,0.95
2025-01-15 10:00:00,2,2,1,5.0222,240.0,20.93,4.52,0.9
2025-01-15 11:00:00,2,2,1,6.672,240.9,27.7,6.0048,0.99
2025-01-15 12:00:00,2,2,1,7.7896,239.4,32.54,7.0107,0.88
2025-01-15 13:00:00,2,2,1,4.8297,237.2,20.36,4.3468,0.96
2025-01-15 14:00:00,2,2,1,4.2634,238.3,17.89,3.8371,0.85
2025-01-15 15:00:00,2,2,1,9.2632,241.2,38.4,8.3368,0.85
2025-01-15 16:00:00,2,2,1,2.7192,239.0,11.38,2.4473,0.9
2025-01-15 17:00:00,2,2,1,1.4591,240.3,6.07,1.3132,0.87
2025-01-15 18:00:00,2,2,1,8.8459,243.5,36.33,7.9614,0.94
2025-01-15 19:00:00,2,2,1,2.5417,241.1,10.54,2.2875,0.9
2025-01-15 20:00:00,2,2,1,5.9342,242.0,24.52,5.3408,0.86
2025-01-15 21:00:00,2,2,1,8.2875,242.4,34.19,7.4587,0.92
2025-01-15 22:00:00,2,2,1,1.424,236.8,6.01,1.2816,0.89
2025-01-15 23:00:00,2,2,1,5.3908,240.9,22.38,4.8517,0.91
2025-01-16 00:00:00,2,2,1,1.1881,243.0,4.89,1.0693,0.98
2025-01-16 01:00:00,2,2,1,3.1243,238.0,13.13,2.8119,0.92
2025-01-16 02:00:00,2,2,1,9.8779,238.1,41.49,8.8901,0.92
2025-01-16 03:00:00,2,2,1,3.4651,243.9,14.21,3.1186,0.88
2025-01-16 04:00:00,2,2,1,7.9726,237.8,33.53,7.1753,0.9
2025-01-16 05:00:00,2,2,1,4.7404,242.4,19.56,4.2664,0.85
2025-01-16 06:00:00,2,2,1,1.5528,240.2,6.46,1.3975,0.95
2025-01-16 07:00:00,2,2,1,4.2541,240.4,17.7,3.8287,0.91
2025-01-16 08:00:00,2,2,1,3.6809,238.1,15.46,3.3128,0.97
2025-01-16 09:00:00,2,2,1,1.4362,238.0,6.03,1.2926,0.86
2025-01-16 10:00:00,2,2,1,9.0246,240.2,37.57,8.1221,0.85
2025-01-16 11:00:00,2,2,1,3.017,240.5,12.54,2.7153,0.96
2025-01-16 12:00:00,2,2,1,3.6094,238.7,15.12,3.2484,0.9
2025-01-16 13:00:00,2,2,1,8.6674,241.3,35.92,7.8007,0.94
2025-01-16 14:00:00,2,2,1,6.0426,241.0,25.07,5.4383,0.96
2025-01-16 15:00:00,2,2,1,7.1475,241.1,29.65,6.4327,0.95
2025-01-16 16:00:00,2,2,1,8.5294,241.2,35.36,7.6765,0.97
2025-01-16 17:00:00,2,2,1,9.1992,240.2,38.3,8.2793,0.97
2025-01-16 18:00:00,2,2,1,5.0655,239.4,21.16,4.5589,0.94
2025-01-16 19:00:00,2,2,1,1.6619,242.4,6.86,1.4957,0.96
2025-01-16 20:00:00,2,2,1,5.472,238.9,22.9,4.9248,0.89
2025-01-16 21:00:00,2,2,1,3.0508,240.9,12.66,2.7457,0.99
2025-01-16 22:00:00,2,2,1,3.8715,238.3,16.25,3.4844,0.94
2025-01-16 23:00:00,2,2,1,3.7981,243.8,15.58,3.4183,0.88
2025-01-17 00:00:00,2,2,1,3.9255,242.8,16.17,3.533,0.91
2025-01-17 01:00:00,2,2,1,7.8423,243.3,32.23,7.0581,0.89
2025-01-17 02:00:00,2,2,1,1.9695,243.1,8.1,1.7726,0.97
2025-01-17 03:00:00,2,2,1,7.3875,238.8,30.94,6.6487,0.95
2025-01-17 04:00:00,2,2,1,3.9906,240.5,16.59,3.5916,0.87
2025-01-17 05:00:00,2,2,1,3.774,241.3,15.64,3.3966,0.96
2025-01-17 06:00:00,2,2,1,4.1075,240.6,17.07,3.6968,0.98
2025-01-17 07:00:00,2,2,1,7.7312,240.9,32.09,6.9581,0.9
2025-01-17 08:00:00,2,2,1,8.8305,239.4,36.89,7.9474,0.91
2025-01-17 09:00:00,2,2,1,1.1453,237.0,4.83,1.0308,0.86
2025-01-17 10:00:00,2,2,1,2.9903,237.6,12.59,2.6913,0.88
2025-01-17 11:00:00,2,2,1,2.9981,238.1,12.59,2.6983,0.95
2025-01-17 12:00:00,2,2,1,6.697,239.6,27.95,6.0273,0.92
2025-01-17 13:00:00,2,2,1,3.5177,240.2,14.64,3.1659,0.98
2025-01-17 14:00:00,2,2,1,7.0974,239.3,29.66,6.3877,0.97
2025-01-17 15:00:00,2,2,1,1.6824,239.1,7.04,1.5142,0.93
2025-01-17 16:00:00,2,2,1,3.7487,239.9,15.63,3.3738,0.91
2025-01-17 17:00:00,2,2,1,5.3507,240.1,22.29,4.8156,0.94
2025-01-17 18:00:00,2,2,1,7.4247,240.7,30.85,6.6822,0.98
2025-01-17 19:00:00,2,2,1,9.8167,239.6,40.97,8.8351,0.96
2025-01-17 20:00:00,2,2,1,6.6731,239.8,27.83,6.0058,0.96
2025-01-17 21:00:00,2,2,1,4.5463,238.6,19.05,4.0917,0.87
2025-01-17 22:00:00,2,2,1,1.4875,241.1,6.17,1.3388,0.98
2025-01-17 23:00:00,2,2,1,5.4497,239.1,22.79,4.9047,0.9
2025-01-18 00:00:00,2,2,1,1.0703,242.9,4.41,0.9632,0.98
2025-01-18 01:00:00,2,2,1,7.8409,239.9,32.68,7.0568,0.96
2025-01-18 02:00:00,2,2,1,9.9798,236.5,42.2,8.9818,0.97
2025-01-18 03:00:00,2,2,1,9.2285,239.8,38.48,8.3057,0.96
2025-01-18 04:00:00,2,2,1,7.129,237.8,29.98,6.4161,0.96
2025-01-18 05:00:00,2,2,1,1.2729,238.7,5.33,1.1457,0.85
2025-01-18 06:00:00,2,2,1,7.8082,237.2,32.92,7.0274,0.87
2025-01-18 07:00:00,2,2,1,2.4047,240.8,9.99,2.1642,0.87
2025-01-18 08:00:00,2,2,1,4.9413,241.7,20.44,4.4471,0.86
2025-01-18 09:00:00,2,2,1,6.2963,238.7,26.38,5.6666,0.91
2025-01-18 10:00:00,2,2,1,1.7807,237.2,7.51,1.6026,0.93
2025-01-18 11:00:00,2,2,1,3.8395,240.2,15.98,3.4555,0.96
2025-01-18 12:00:00,2,2,1,8.9108,239.3,37.24,8.0197,0.93
2025-01-18 13:00:00,2,2,1,3.6742,240.0,15.31,3.3068,0.94
2025-01-18 14:00:00,2,2,1,5.7248,243.5,23.51,5.1523,0.92
2025-01-18 15:00:00,2,2,1,6.6446,240.4,27.64,5.9801,0.93
2025-01-18 16:00:00,2,2,1,9.0712,241.9,37.5,8.1641,0.86
2025-01-18 17:00:00,2,2,1,2.6781,241.2,11.1,2.4103,0.94
2025-01-18 18:00:00,2,2,1,4.6307,243.7,19.0,4.1676,0.93
2025-01-18 19:00:00,2,2,1,3.3377,242.6,13.76,3.0039,0.85
2025-01-18 20:00:00,2,2,1,4.8843,238.9,20.45,4.3959,0.92
2025-01-18 21:00:00,2,2,1,6.2601,241.6,25.91,5.6341,0.96
2025-01-18 22:00:00,2,2,1,6.8932,236.5,29.15,6.2039,0.96
2025-01-18 23:00:00,2,2,1,4.7038,240.5,19.56,4.2334,0.86
2025-01-19 00:00:00,2,2,1,3.1394,240.1,13.08,2.8255,0.99
2025-01-19 01:00:00,2,2,1,2.21,237.9,9.29,1.989,0.98
2025-01-19 02:00:00,2,2,1,6.0053,243.9,24.62,5.4047,0.88
2025-01-19 03:00:00,2,2,1,2.7829,242.7,11.47,2.5047,0.99
2025-01-19 04:00:00,2,2,1,3.5799,244.4,14.65,3.2219,0.9
2025-01-19 05:00:00,2,2,1,9.4854,238.7,39.74,8.5369,0.91
2025-01-19 06:00:00,2,2,1,4.2423,237.9,17.83,3.8181,0.87
2025-01-19 07:00:00,2,2,1,6.2314,241.4,25.81,5.6082,0.88
2025-01-19 08:00:00,2,2,1,6.2399,238.1,26.21,5.6159,0.85
2025-01-19 09:00:00,2,2,1,5.5342,241.8,22.89,4.9807,0.89
2025-01-19 10:00:00,2,2,1,3.5156,238.5,14.74,3.164,0.85
2025-01-19 11:00:00,2,2,1,4.1086,235.6,17.44,3.6978,0.89
2025-01-19 12:00:00,2,2,1,9.3228,239.8,38.88,8.3905,0.96
2025-01-19 13:00:00,2,2,1,4.3432,240.7,18.04,3.9088,0.92
2025-01-19 14:00:00,2,2,1,5.1898,240.6,21.57,4.6709,0.98
2025-01-19 15:00:00,2,2,1,9.773,238.3,41.01,8.7957,0.9
2025-01-19 16:00:00,2,2,1,4.838,240.3,20.13,4.3542,0.94
2025-01-19 17:00:00,2,2,1,2.7362,242.4,11.29,2.4625,0.97
2025-01-19 18:00:00,2,2,1,5.6244,237.0,23.73,5.062,0.96
2025-01-19 19:00:00,2,2,1,9.3072,239.0,38.94,8.3765,0.92
2025-01-19 20:00:00,2,2,1,3.0702,241.8,12.7,2.7632,0.98
2025-01-19 21:00:00,2,2,1,4.4256,237.2,18.66,3.983,0.87
2025-01-19 22:00:00,2,2,1,4.4971,240.4,18.71,4.0474,0.97
2025-01-19 23:00:00,2,2,1,9.7415,241.1,40.4,8.7674,0.92
2025-01-20 00:00:00,2,2,1,2.8011,239.1,11.72,2.521,0.85
2025-01-20 01:00:00,2,2,1,5.9507,238.4,24.96,5.3556,0.98
2025-01-20 02:00:00,2,2,1,1.339,240.8,5.56,1.2051,0.86
2025-01-20 03:00:00,2,2,1,8.997,241.5,37.25,8.0973,0.86
2025-01-20 04:00:00,2,2,1,4.8307,238.8,20.23,4.3476,0.96
2025-01-20 05:00:00,2,2,1,3.1907,240.5,13.27,2.8716,0.91
2025-01-20 06:00:00,2,2,1,7.0061,241.0,29.07,6.3055,0.92
2025-01-20 07:00:00,2,2,1,4.7925,235.0,20.39,4.3133,0.91
2025-01-20 08:00:00,2,2,1,5.4964,240.0,22.9,4.9468,0.87
2025-01-20 09:00:00,2,2,1,7.5169,242.0,31.06,6.7652,0.9
2025-01-20 10:00:00,2,2,1,3.2512,238.9,13.61,2.9261,0.95
2025-01-20 11:00:00,2,2,1,5.4969,240.2,22.88,4.9472,0.96
2025-01-20 12:00:00,2,2,1,5.0923,241.2,21.11,4.5831,0.85
2025-01-20 13:00:00,2,2,1,3.3596,239.3,14.04,3.0236,0.85
2025-01-20 14:00:00,2,2,1,1.2504,241.8,5.17,1.1253,0.88
2025-01-20 15:00:00,2,2,1,8.5733,237.3,36.13,7.716,0.88
2025-01-20 16:00:00,2,2,1,1.5834,238.7,6.63,1.425,0.97
2025-01-20 17:00:00,2,2,1,5.7514,239.0,24.06,5.1762,0.95
2025-01-20 18:00:00,2,2,1,3.5395,237.7,14.89,3.1856,0.94
2025-01-20 19:00:00,2,2,1,4.519,237.2,19.05,4.0671,0.91
2025-01-20 20:00:00,2,2,1,8.5485,239.4,35.71,7.6937,0.95
2025-01-20 21:00:00,2,2,1,9.4225,239.0,39.42,8.4802,0.97
2025-01-20 22:00:00,2,2,1,8.9156,241.1,36.98,8.0241,0.98
2025-01-20 23:00:00,2,2,1,1.5253,239.1,6.38,1.3727,0.87
2025-01-21 00:00:00,2,2,1,7.1868,240.0,29.94,6.4681,0.87
2025-01-21 01:00:00,2,2,1,7.3667,243.5,30.25,6.6301,0.95
2025-01-21 02:00:00,2,2,1,8.8916,240.3,37.0,8.0024,0.86
2025-01-21 03:00:00,2,2,1,9.7429,239.7,40.65,8.7686,0.9
2025-01-21 04:00:00,2,2,1,2.782,238.9,11.65,2.5038,0.87
2025-01-21 05:00:00,2,2,1,7.408,240.3,30.83,6.6672,0.88
2025-01-21 06:00:00,2,2,1,9.8911,240.2,41.18,8.902,0.93
2025-01-21 07:00:00,2,2,1,7.7598,239.3,32.43,6.9838,0.92
2025-01-21 08:00:00,2,2,1,5.0114,239.6,20.92,4.5102,0.99
2025-01-21 09:00:00,2,2,1,9.0729,240.8,37.68,8.1656,0.94
2025-01-21 10:00:00,2,2,1,1.0505,239.6,4.38,0.9455,0.96
2025-01-21 11:00:00,2,2,1,7.7149,235.8,32.72,6.9434,0.94
2025-01-21 12:00:00,2,2,1,3.8157,239.0,15.97,3.4342,0.86
2025-01-21 13:00:00,2,2,1,9.0502,237.9,38.04,8.1452,0.87
2025-01-21 14:00:00,2,2,1,7.2295,235.7,30.67,6.5066,0.98
2025-01-21 15:00:00,2,2,1,1.9395,242.4,8.0,1.7456,0.95
2025-01-21 16:00:00,2,2,1,6.9569,242.4,28.7,6.2612,0.95
2025-01-21 17:00:00,2,2,1,2.3593,238.0,9.91,2.1234,0.92
2025-01-21 18:00:00,2,2,1,5.9296,240.5,24.66,5.3366,0.97
2025-01-21 19:00:00,2,2,1,6.2394,237.2,26.3,5.6155,0.97
2025-01-21 20:00:00,2,2,1,2.001,239.5,8.36,1.8009,0.92
2025-01-21 21:00:00,2,2,1,5.7226,238.5,23.99,5.1503,0.95
2025-01-21 22:00:00,2,2,1,3.0087,239.9,12.54,2.7078,0.87
2025-01-21 23:00:00,2,2,1,7.9354,241.0,32.93,7.1418,0.96
2025-01-22 00:00:00,2,2,1,6.0895,238.6,25.52,5.4806,0.91
2025-01-22 01:00:00,2,2,1,4.5644,240.4,18.99,4.1079,0.85
2025-01-22 02:00:00,2,2,1,7.842,240.1,32.66,7.0578,0.98
2025-01-22 03:00:00,2,2,1,4.1119,239.4,17.18,3.7007,0.92
2025-01-22 04:00:00,2,2,1,9.0139,240.9,37.42,8.1125,0.9
2025-01-22 05:00:00,2,2,1,3.8376,239.4,16.03,3.4538,0.87
2025-01-22 06:00:00,2,2,1,9.1206,239.0,38.16,8.2086,0.92
2025-01-22 07:00:00,2,2,1,2.6517,240.1,11.04,2.3865,0.86
2025-01-22 08:00:00,2,2,1,9.7723,240.7,40.6,8.795,0.91
2025-01-22 09:00:00,2,2,1,7.4966,240.1,31.22,6.747,0.96
2025-01-22 10:00:00,2,2,1,6.7342,237.8,28.32,6.0608,0.98
2025-01-22 11:00:00,2,2,1,9.2139,241.1,38.22,8.2925,0.94
2025-01-22 12:00:00,2,2,1,7.1026,243.0,29.23,6.3923,0.88
2025-01-22 13:00:00,2,2,1,5.3601,236.7,22.65,4.8241,0.89
2025-01-22 14:00:00,2,2,1,5.552,239.1,23.22,4.9968,0.98
2025-01-22 15:00:00,2,2,1,2.8294,239.7,11.8,2.5464,0.98
2025-01-22 16:00:00,2,2,1,6.5504,240.9,27.19,5.8954,0.92
2025-01-22 17:00:00,2,2,1,3.2392,238.1,13.6,2.9153,0.95
2025-01-22 18:00:00,2,2,1,6.9577,237.5,29.3,6.2619,0.97
2025-01-22 19:00:00,2,2,1,9.7161,239.0,40.65,8.7445,0.97
2025-01-22 20:00:00,2,2,1,8.4964,242.8,34.99,7.6467,0.99
2025-01-22 21:00:00,2,2,1,1.763,241.8,7.29,1.5867,0.92
2025-01-22 22:00:00,2,2,1,6.7791,238.5,28.42,6.1012,0.92
2025-01-22 23:00:00,2,2,1,3.5306,241.5,14.62,3.1776,0.95
2025-01-23 00:00:00,2,2,1,7.8951,240.1,32.88,7.1056,0.97
2025-01-23 01:00:00,2,2,1,2.0434,239.5,8.53,1.8391,0.95
2025-01-23 02:00:00,2,2,1,9.4539,237.3,39.84,8.5085,0.95
2025-01-23 03:00:00,2,2,1,1.0209,240.9,4.24,0.9188,0.86
2025-01-23 04:00:00,2,2,1,9.2585,244.0,37.94,8.3326,0.96
2025-01-23 05:00:00,2,2,1,8.304,237.8,34.92,7.4736,0.96
2025-01-23 06:00:00,2,2,1,5.1013,242.7,21.02,4.5912,0.99
2025-01-23 07:00:00,2,2,1,2.0968,240.4,8.72,1.8872,0.96
2025-01-23 08:00:00,2,2,1,4.9828,242.1,20.58,4.4845,0.98
2025-01-23 09:00:00,2,2,1,9.9849,241.4,41.36,8.9864,0.89
2025-01-23 10:00:00,2,2,1,1.2148,239.3,5.08,1.0934,0.96
2025-01-23 11:00:00,2,2,1,8.7972,237.7,37.01,7.9175,0.98
2025-01-23 12:00:00,2,2,1,6.3788,239.4,26.65,5.741,0.93
2025-01-23 13:00:00,2,2,1,4.1959,238.6,17.59,3.7763,0.99
2025-01-23 14:00:00,2,2,1,3.6364,241.7,15.05,3.2728,0.87
2025-01-23 15:00:00,2,2,1,1.0435,240.8,4.33,0.9391,0.9
2025-01-23 16:00:00,2,2,1,7.1992,241.6,29.8,6.4793,0.9
2025-01-23 17:00:00,2,2,1,5.8026,242.2,23.96,5.2224,0.88
2025-01-23 18:00:00,2,2,1,9.03,240.5,37.55,8.127,0.89
2025-01-23 19:00:00,2,2,1,5.156,243.7,21.16,4.6404,0.96
2025-01-23 20:00:00,2,2,1,7.506,235.9,31.82,6.7554,0.94
2025-01-23 21:00:00,2,2,1,3.1136,235.4,13.23,2.8022,0.96
2025-01-23 22:00:00,2,2,1,8.7143,240.5,36.23,7.8428,0.98
2025-01-23 23:00:00,2,2,1,8.8676,238.5,37.18,7.9808,0.96
2025-01-24 00:00:00,2,2,1,2.9704,242.2,12.26,2.6733,0.98
2025-01-24 01:00:00,2,2,1,7.1936,240.2,29.95,6.4743,0.93
2025-01-24 02:00:00,2,2,1,2.4715,242.7,10.18,2.2244,0.9
2025-01-24 03:00:00,2,2,1,5.1211,243.1,21.07,4.609,0.94
2025-01-24 04:00:00,2,2,1,5.0722,242.9,20.88,4.5649,0.92
2025-01-24 05:00:00,2,2,1,9.3555,240.8,38.85,8.42,0.88
2025-01-24 06:00:00,2,2,1,4.8013,242.2,19.82,4.3212,0.98
2025-01-24 07:00:00,2,2,1,2.4346,239.9,10.15,2.1912,0.97
2025-01-24 08:00:00,2,2,1,8.883,237.2,37.45,7.9947,0.9
2025-01-24 09:00:00,2,2,1,1.3464,237.5,5.67,1.2117,0.96
2025-01-24 10:00:00,2,2,1,4.0052,239.8,16.7,3.6047,0.88
2025-01-24 11:00:00,2,2,1,3.0997,241.2,12.85,2.7897,0.93
2025-01-24 12:00:00,2,2,1,7.6367,237.6,32.14,6.873,0.89
2025-01-24 13:00:00,2,2,1,1.1097,240.6,4.61,0.9987,0.98
2025-01-24 14:00:00,2,2,1,2.9019,238.4,12.17,2.6117,0.86
2025-01-24 15:00:00,2,2,1,2.4016,238.4,10.07,2.1614,0.9
2025-01-24 16:00:00,2,2,1,2.0633,238.7,8.64,1.857,0.92
2025-01-24 17:00:00,2,2,1,4.9904,237.1,21.05,4.4913,0.89
2025-01-24 18:00:00,2,2,1,8.7563,238.9,36.65,7.8806,0.88
2025-01-24 19:00:00,2,2,1,9.2528,242.0,38.23,8.3275,0.95
2025-01-24 20:00:00,2,2,1,8.7651,237.3,36.94,7.8886,0.94
2025-01-24 21:00:00,2,2,1,8.5483,239.2,35.74,7.6935,0.9
2025-01-24 22:00:00,2,2,1,2.5107,240.0,10.46,2.2596,0.94
2025-01-24 23:00:00,2,2,1,1.5513,241.5,6.42,1.3962,0.97
2025-01-25 00:00:00,2,2,1,6.8574,238.5,28.75,6.1717,0.89
2025-01-25 01:00:00,2,2,1,4.053,236.5,17.14,3.6477,0.89
2025-01-25 02:00:00,2,2,1,7.7385,240.6,32.16,6.9646,0.95
2025-01-25 03:00:00,2,2,1,4.9046,236.5,20.74,4.4141,0.94
2025-01-25 04:00:00,2,2,1,9.124,240.2,37.98,8.2116,0.94
2025-01-25 05:00:00,2,2,1,6.4809,243.4,26.63,5.8328,0.85
2025-01-25 06:00:00,2,2,1,7.8721,240.9,32.68,7.0849,0.93
2025-01-25 07:00:00,2,2,1,1.2051,239.8,5.03,1.0846,0.88
